,Review,Stars,Dt,City/St,City,State,Retailer
340,"I was in Bed Bath & Beyond today bargain shopping. I zipped around the store for a good hour picking things out. However, when I was checking out a tagged sale item did not ring the clearance sticker price. The cashier called the manager over, and the manager peeled off the sticker, and said ""sorry this price is wrong"". I said, ""I thought the store had to honor the clearance price"", but thanks to the governor of Michigan it isn't so. Now they can just sticker stuff any which way they want - anything goes. I've even seen clearance tags priced higher than the suggested retail price - thanks retail.",1," Sept. 30, 2014","Harrison Twp, MI",Harrison Twp, MI,Bed Bath and Beyond
341,"Bed Bath and Beyond has been sending me junk mail for years and for years. I have been calling them and asking them to take me off their mailing list. I am told each time that they would but that it would take a couple of months since their direct mail is prepared months in advance. Well, several years later, I am still getting their junk mail. I have even told them that their junk mail is accomplishing just the opposite and I would never set foot in their store. Did not seem to make any difference. Maybe a post here would get them to respond.",1," Aug. 21, 2014","Burlington, WI",Burlington, WI,Bed Bath and Beyond
342,"I went online to buy the wedding gift for friend in the gift register. Then I went to the store and picked up the items when they were ready and was charged at the store with my card. You also had to put in your card number online for the gifts but it was not charged. That was odd. After I was home I checked my account and at the bank it was charged twice, once for the store I was at and it had the correct store number then again for this store #651. I will never shop at Bed Bath and Beyond again.",1," July 19, 2014","Renton, WA",Renton, WA,Bed Bath and Beyond
343,"On or about May 25, 2014, someone at Bed Bath & Beyond, Store no. 651, in Totowa, N.J. charged $247.78 to my credit card. BB&B does not want to do anything about it. My bank did!!",1," May 27, 2014","Silver Spring, MD",Silver Spring, MD,Bed Bath and Beyond
344,"I applied for a job, part time, at my closest BBB. Two co-managers and the hiring manager of sorts, decide on the hirees. I met with the first two, the second telling me that if the 3rd was not off that day he'd send me right over to him with his blessing. I am not only an experienced sales trainer, salesman of 40+ years that presents himself very well, a three time business owner and lastly, a customer of theirs for 30+ years. Well, I don't hear back. OK. I call and ask for co-manager #1, Aaron. He says that he'll talk to Michael or Richard (the hiring manager) and get back me soon. Nope. I wait a week or two. ",1," May 5, 2014","Glendale, AZ",Glendale, AZ,Bed Bath and Beyond
345,"I have spent a great deal of money at BBB. 2 years ago we lost our home in a fire. I replaced sheets, towels, comforters, pillows, small appliance at BBB. Literally thousands of dollars. I placed a recent order and asked for it to kept in the store for me to pick up. Not possible. My shipment was stolen from my front steps. BBB response: ""Too bad but you're out of luck, no help here"".",1," March 30, 2014","Staten Island, NY",Staten Island, NY,Bed Bath and Beyond
346,"I ordered a stock pot online, and when I received it, found the size not practical for me. It was much larger than the burners on my stove. I returned it and waited for the refund to be credited to the gift card I used to pay it. The gift card was never credited, so I contacted Bed Bath and Beyond to be told, it will be 2-5 weeks for a refund. They never credited my gift card at all, instead they mailed me a store credit. I am well over an hour away from the nearest Bed, Bath and Beyond retail store. Have tried 3 times now to get them to credit the gift card as their site claims they will do with a gift card purchase, and they just keep ignoring me. I will never order or buy from Bed Bath and Beyond again. I will write a letter to the corporate office next.",1," March 18, 2014","Waymart, PA",Waymart, PA,Bed Bath and Beyond
347,"As a limited income retired grandmother, the purchase of the InStyler for my 12-year old granddaughter's birthday was unusual. The $99.00 cost at Bed, Bath and Beyond sent me online to check for any coupon that might be available. I felt lucky to find a $10.00 promo online, and then using a 20% off one item at Bed, Bath and Beyond, I purchased the InStyler for $71.99. On the special day when we watched the how-to CD, tears flowed when the product heated up but would not allow the low setting to be accessed. I unplugged the hair styler and tried again without any luck. Enclosed with the InStyler was a large separate note stating: IF YOU HAVE ANY PROBLEMS WITH YOUR INSTYLER ROTATING IRON, DO NOT RETURN IT TO THE STORE. A website and customer service number was provided. Thus began a two-month frustrating attempt to get a replacement InStyler for the one that was never used the first time, due to some kind of electrical problem. ",1," Sept. 4, 2013","Nashua, NH",Nashua, NH,Bed Bath and Beyond
348,"Sent a $100 + wedding shower gift. Selection of general congratulatory remarks didn't take. Gift received and a card of congratulations from someone else was included with the gift, so recipient had no idea it came from us. 3 calls to BBB and we are told it is our fault. No apology, no willingness to send a correction, nothing! Very unprofessional and lacks customer service. Will never do business with them again!",1," Aug. 22, 2013","Gilbert, AZ",Gilbert, AZ,Bed Bath and Beyond
349,"Back on 6-5-2013, I ordered a Shark Vacuum through a BB&B store. I paid @ the store a total of $ 262.86. The problem is I still have not received this vacuum and that seems like a long time. I never got an email with tracking number so I haven't been able to track my order. I have however called customer service who tells me to go online and send an email. I have sent 3 emails with no response at all from BB&B !!! Needless to say, I am quite upset with this. I have dealt with BB&B for many years with no problem at all. I really like how I have been treated in the past. But I don't know what's going on regarding this transaction. It's just not like them. Not sure what my next step is but I am truly upset with this. To me, $262 is a lot of money. I just hope I can either get the vacuum I ordered or recoup my money.",1," July 19, 2013","Grandville, MI",Grandville, MI,Bed Bath and Beyond
350,"Red Dish Drying Mat Bled on my White Counters - Well, I now have pink counters. Bed and Bath has tried to resolve, but the problem is with the vendor; the maker refused to do anything about it, and Bed and Bath continue to carry their products. Why does Bed and Bath continue to sell this defective product? Heading to court on Monday.",1," June 13, 2013","Yuba City, CA",Yuba City, CA,Bed Bath and Beyond
351,"I went up to purchase something. There was a long line at the return-customer service counter and one regular cashier for purchases helping a customer. I did what any normal person would do and assumed people were needing customer service, returns, etc. at the customer service counter. I stood by the regular purchase cashier. Some horrid old woman waiting in line at the customer service counter accused me of line cutting in front of everyone including my child. Apparently, this store failed such a simple task as clearly defining their lines so customers knew where to go.",1," April 12, 2013","Laguna, CA",Laguna, CA,Bed Bath and Beyond
352,"I wanted to purchase three electric heaters. The store manager spent about 20-25 minutes with me and I purchased two electric heaters on March 10, 2013 and due to the budget, I asked the manager that if I purchased a third heater (Dyson AMO5) next week if this sale price would remain into the next week and the manager assured me that yes, the sale price is for the whole month of March 2013.",1," March 24, 2013","Shrub Oak, NY",Shrub Oak, NY,Bed Bath and Beyond
353,"I returned an item that I received as a gift (and provided a gift receipt) only to be told that I had to take store credit that was printed on a piece of receipt paper. This store doesn't even have the decency to offer a plastic gift card? I have to carry around a piece of paper that will wrinkle, rip and eventually have the ink wear off. The company is hoping that you lose the paper receipt so they can keep your money. What a joke! Even Wal-Mart offers store credit on a plastic gift card.",1," Dec. 27, 2012","Vinton, VA",Vinton, VA,Bed Bath and Beyond
354,"I ordered a 3D puzzle of the Empire State Building. It finally arrived just a few days before Christmas and it was the wrong puzzle. The invoice that came with the order said Empire State Building, but it was the Eiffel Tower. It was for my grandson and I didn't have time to send it back for the right one before he came for Christmas. He said, “That’s okay, nana,” but I was very disappointed because he really wanted that puzzle. I will probably not order from you again.",1," Dec. 26, 2012","Kodak, TN",Kodak, TN,Bed Bath and Beyond
355,"On 12/13, I made an online purchase of an item for my Father's Christmas gift. As of today, 12/17 at 5 pm EST, the item still has not been shipped and I will probably not receive the item before I leave the state to celebrate the Christmas holiday with relatives. I have spoken with three customer service reps and each one has lied and initially stated that the item was ""shipped"" but, when I asked for the UPS tracking #, they could not provide it and stated the order was ""in process"". What does this mean? Either you have the item to ship me or you don't! Either the package has left your facility or it hasn't. Which one is it? When I asked to cancel my order and have my credit card refunded, they said it was impossible because the order was about to be shipped. This is a horrible experience and now I will not have my Christmas gift for my father unless I spend additional money and purchase another one. I will not order online from them ever again.",1," Dec. 17, 2012","Baltimore, MD",Baltimore, MD,Bed Bath and Beyond
357,"I went to the store on Carefree Hwy to purchase a couple of boxes of Keurig Coffee with coupons that had been mailed to me at my home. One was for $5 off purchase over $15 and another coupon for 20% off one item. I went to the counter with two boxes of coffee, each $11 a piece. I was told both coupons couldn't be used at one visit. After I explained to them how the 20% off coupon would make one box approximately $9 and then with the cost of the other box included, the total was well over $15. Now, I know I could have used one, then walked out, came back in, and used the other; however, neither coupon stated another discount coupon couldn't be used in the transaction. I know they were just being difficult because that's their way. No problem. I won't be back with or without coupons.",1," Nov. 23, 2012","Anthem, AZ",Anthem, AZ,Bed Bath and Beyond
358,"They don't price match anymore. This store had a fairly good price match before, but as of last week, you can't just bring a printout or flyer and price match. Before they just checked the other store's website and gave you the same sale price, but now, here's the kick in the teeth - they need to call the store that has the sale and see if they physically have the item in stock. This store has become a big disappointment, with lazy employees walking around when you need help. You have to wait over 40 minutes for them to find the products when the manager is there, truly shameful.",1," Nov. 10, 2012","Ottawa, ON",Ottawa, ON,Bed Bath and Beyond
359,"I recently purchased a Keurig coffee maker at BB&B which included a rebate offering. I submitted all the required documentation including the UPC (and like most others have photocopies to prove it). I received an email and a postcard advising me that my claim was invalid because I did not submit the UPC code. False. There is obviously a deceptive practice taking place here, and it should be investigated. All consumers should be forewarned not to shop at BB&B.",1," Nov. 3, 2012","Candia, NH",Candia, NH,Bed Bath and Beyond
360,"A co-worker and I decided on our lunch break that we would go to the Bed Bath and Beyond store located on Grand Avenue in Chicago, Illinois. We are professional women, who work for a very prestigious and popular firm. The store is not too far from the office, plus it is also very close to my condo. I am very familiar with this particular store. We entered the store around 1:35 pm. We immediately went in the area of the appliances as my co-worker wanted to purchase a toaster and was thinking about purchasing a blender/juicer. We first started looking at the blenders/juicers because they were at the beginning of the aisle. Within 2-3 minutes, a customer service associate approached us and asked us if we needed any assistance. We indicated no that we were fine. We spent a few minutes going over the blenders/juicers comparing the prices, features, and brands. My co-worker decided she would be able to get better pricing elsewhere. We moved further down the aisle to look at the toasters. ",1," Nov. 1, 2012","Chicago, IL",Chicago, IL,Bed Bath and Beyond
361,"I returned items purchased on my debit card. They were credited back to my card and I was also asked to see my driver's license? They swiped my card, entered my DL in their system (time waster and makes me look like I'm a scammer), held up the line (but hey, first come first served, not my fault their policies make everyone wait) and then asked to fill out a receipt with my address and phone and sign. Gosh, you would have thought I was filling out paperwork to purchase a home?!",1," Sept. 7, 2012","Littleton, CO",Littleton, CO,Bed Bath and Beyond
362,"First of all, after trying to purchase a gift from a friend’s registry, we found all the boxes to be damaged for the gift we wanted to purchase. Gee, that makes a nice wedding gift! This is a company that does a majority of their business from people's gift registries! Secondly, we purchased a gift which said was ""available"". A couple of hours later, I got on the internet to make sure they had put that the order was ""fulfilled"". Well, now I see that someone else has purchased the gift! Two orders purchased for the same gift. Now, I have to go back to the store, return it, and buy something else. I don't have time for this! They screwed up majorly. When I called the store, they said that wedding registries don't update for 24 hours. Really?! You've got to be kidding! ",1," Aug. 26, 2012","Santa Clarita, CA",Santa Clarita, CA,Bed Bath and Beyond
363,"I ordered a luggage set and some dog toys from a BBB wedding registry on July 25th, with standard shipping of 5 to 8 business days. I shipped it directly to the bride and groom's home through the registry. The luggage was free shipping because it was coming directly from the manufacturer, U.S. Traveler. Today is Wednesday, August 8th and the only thing the bride received was one small $2.99 dog toy in a huge box. That's it. Over the last 5 days, I have called customer service no less than five times to stay on hold (each time) for 5 minutes to 10 minutes waiting for a human being for one to never answer the call. Their recorded message keeps saying they are having an unusually high volume of calls and that they are having problems with shipping.",1," Aug. 9, 2012","Barrington, IL",Barrington, IL,Bed Bath and Beyond
364,"My boyfriend and I visited your Oklahoma City location on 4/19/2012. We parked his 2006 Ford Mustang GT directly in front of the store. When we came out to leave, there was a cart touching the driver's side fender. When we removed the cart, there was a huge dent (we did take pictures). I went inside to ask what Bed, Bath and Beyond's procedures were on incidents like these and the associate went to get the store manager, April. April assured us the matter would be taken care of and we had nothing to worry about. My boyfriend asked what the percentage was on cases like these being resolved and she responded with, ""I have been the store manager here for 12 years and believe me, it will be taken care of."" ",1," April 21, 2012","Yukon, ok",Yukon, ok,Bed Bath and Beyond
365,"On December 24, 2011, I had called my local Bed Bath and Beyond store about a return of dishes I no longer wanted to keep that I purchased myself. I already had a gift registry for a friend and family to buy me things of, etc. I asked the customer service person if there would be a problem with the return of the 4 place settings of dishes since I didn't have my original receipt. I was told my return wouldn't be a problem and to go ahead and bring it and that it's no problem and I would get a store credit. ",1," March 8, 2012","St.Louis, Mo.63146, MO",St.Louis," Mo.63146, MO",Bed Bath and Beyond
366,"I purchased a roasting pan right before Thanksgiving 2011 at Bed Bath & Beyond. What attracted me to the sale was the $10 rebate. I made my purchase, saved my receipts, cut out the UPC code from the side of the box and quickly mailed it out. Today's date is March 3, 2012 and I realized that I never received my check. I called BB&B's rebate number and was told in a recording that the check was mailed on 12/22/2011. I called customer service who said the problem was that there was no box number on the request, yet they were quickly able to locate my claim via my phone number. I did not receive any call. I was told that a new check would be cut and I would receive this ""check"" within two business weeks. I wrote ""check"" because I was told that the ""check"" would be printed on a postcard. I will never shop again at BB&B. What a scam!",1," March 6, 2012","Grand Forks, ND",Grand Forks, ND,Bed Bath and Beyond
367,"I am not someone who typically files complaints. I've had bad dining and shopping experiences before, but this instance in particular rubbed me the wrong way. ",1," Feb. 20, 2012","Cincinnati, OH",Cincinnati, OH,Bed Bath and Beyond
368,"Watch your gift registries! We had an experience where a store clerk signed my son and his fiance up for things they didn't want. I asked around and found out that this has happened to other people too. People purchasing gifts for their wedding would not know the item they are buying is not wanted. However, things can only be returned for store credit from registries, even if they have the receipt. So, the store has the sale, and purchaser has a gift bought and the young couple is stuck with things they don't want. When I spoke to the manager at the store, he said nothing like this ever happens. But I know of two cases where this did happen. So, just watch your registry closely. I know I will never buy another wedding gift from a registry at BB&B.",1," Jan. 9, 2012","Manhattan, KS",Manhattan, KS,Bed Bath and Beyond
369,My family sent in four rebates for Sonicare products.  The rebate forms says one per add.  It's a very vague and misleading rebate practices.  They need to spell out in bold letters what the allowed rebate is per household.  I will not be doing any business with them in the future.,1," Dec. 17, 2011","Houston, TX",Houston, TX,Bed Bath and Beyond
370,This manager was not able to help me with what I was looking for to buy when I was in a hurry. I was not able to buy the gift on time.,1," Dec. 5, 2011","Edgewater, NJ",Edgewater, NJ,Bed Bath and Beyond
371,"I purchased 3 bottles of ""hand soap,"" but what I really purchased was 3 bottles of scented water with a tiny bit of soap in them. I have been a customer of Bed Bath and Beyond for many years, and have always been very pleased with their merchandise. But this time, I am ashamed for them that, first of all, they are purchasing from China and taking jobs away from Americans and still expect Americans to purchase from them. With what may I ask you, and also ask why? This should not be considered a hand soap.",1," Nov. 19, 2011","Treasure Island, FL",Treasure Island, FL,Bed Bath and Beyond
372,"Went in to Bed Bath and Beyond on 6th Av in NYC yesterday with my fiancee'. The check out woman tried to scan a drink we brought into the store. When my fiance' stated that it wasn't from her store, (a drink they don't even carry) the attitude from the clerk went through the roof. Rolling eyes and huffing and puffing, she waited till my fiancee' took everything out of her cart before she started scanning. My fiance' had to tell her that that was everything in the cart. Once she had done so, the clerk proceeded to fold some paper and talk about how she gets of in 15min for lunch with the other employees while we waited. Never making eye contact with us. ",1," Nov. 10, 2011","New York , NY",New York , NY,Bed Bath and Beyond
373,"I went in to the Bed Bath and Beyond in Park Meadows to return a soda machine CO2 container. I had two containers. The last time I was in Bed Bath and Beyond, they taped my receipt to the container since I didn't bring in my used one. They told me next time I bring the two of them in, I would get $15 for both of them and my next one would be free. Bed Bath and Beyond must not keep their employees up on policy. When I tried to return them, the lady offered me a penny. I was so mad, the lady at the service counter was so rude. I'm never going back! I feel so ripped off by Bed Bath and Beyond.",1," Nov. 7, 2011","Canon city, CO",Canon city, CO,Bed Bath and Beyond
374,"I will no longer shop in the Bed Bath Beyond store in Johnson City, Tennessee. The service is terrible. Usually only one register is open even with a long line of customers waiting. The cashiers are incredibly rude. I had a bag of popcorn with the items I was buying and decided not to purchase it. The cashier told me to put it back where I had gotten it! Never in any store have I been asked to put an item back that I didn't want. Another time, as I was leaving, a different cashier told me to take my shopping cart outside and return it to the rack. I purchased some bath towels that began to unravel and show pulled threads after light use. ",1," Nov. 3, 2011","Johnson City, TN",Johnson City, TN,Bed Bath and Beyond
375,"Today, I went to the BBY store on Tatum here in Phoenix, Az. As I took my rotating fan to the desk, the desk clerk asked me, ""Do you have the receipt?"" I said, ""Yes."" She said to go look at the other fans and come back as I told her I just wanted to trade for another one as this one was making noises. As I walked over to the other fans, a woman screaming from behind me yelled, ""There is nothing wrong with this fan. You do not know how to turn it on and the cage is loose."" I said that I took it apart and tried to put it back in the box. She said, ""You probably don't have your receipt so why don't you take your fan and leave. I said, ""I have my receipt and I just bought the fan 3 days ago.""",1," Sept. 24, 2011","Paradise Valley, AZ",Paradise Valley, AZ,Bed Bath and Beyond
376,"Bought from clearance. Great prices on bedding but poor quality. Washed from recommended instructions. One wash, two shams and came apart at the seems. Washed one time on delicate cycle. 3 piece set. One quilted bedspread and 2 shams.",2," Aug. 18, 2021","Claremont, NC",Claremont, NC,Bed Bath and Beyond
377,"I ordered a mattress and two pillows. The pillows arrived today. The mattress was canceled without notice. Now I have to deal with sending back the mattress. On other products, it is very difficult to find country of origin or product details online.",2," Jan. 25, 2021","San Clemente, CA",San Clemente, CA,Bed Bath and Beyond
378,"Today I went to the Manchester CT one to buy flannel sheets. The section in the store for this item was a joke. One little small section. I looked the store up on the internet before I went to get the size they said was there. It wasn't. I also had a gift card, with a little balance on it. I purposely wrote the amount left on it in marker so I wouldn't forget to use. Well, I went to use it, it said 0 balance. So they apparently expired it and kept the balance. Sooo I would recommend anyone who has a gift card, make sure you use it up or don't forget you have it because when or if you do, could happen to you they keep it.",2," Oct. 27, 2020","Vernon Rockville, CT",Vernon Rockville, CT,Bed Bath and Beyond
379,"I returned a window valance because the color was not what I thought it would be. It was received on October 1st, well within the timeframe to make a return. It is now October 10th, and there has been no credit issued. When I called the Customer Service number, I got a recording that the wait time would be 1 and 1/2 hours! I tried to email them and got a return email that said the BBB email is no longer being monitored.",2," Oct. 10, 2020","Concord, MA",Concord, MA,Bed Bath and Beyond
380,I ordered an air purifier online - the only one shown is a white one and I ordered it. I received a black one. The packing slip specifies the pearl white item. BBB didn't contact me of the change. The item is large and dark. I would have preferred the lighter one. When I called it was a 45 minute wait to reach someone. When I wrote a review on the BBB website re customer service - it wasn't published. I give two stars because the item was shipped in a timely manner with notifications of order confirmation and shipment.,2," Sept. 27, 2020","San Francisco, CA",San Francisco, CA,Bed Bath and Beyond
381,"I placed an order through the website on April 9,2020. With the order Gloria Vanderbilt Sophie 3-piece queen quilt set white SKU#69519226. I received my order very quickly and was impressed with that since this was to be a gift for a wedding shower. And with the Covid19 needless to say the shower was put on hold until recently. ",2," Sept. 9, 2020","Willoughby, OH",Willoughby, OH,Bed Bath and Beyond
382,"I know that during this pandemic it becomes more difficult for employees but I recently ordered a lamp and received only the lamp itself, no shade.. Was very disappointed. Was held on customer service for an hour and a half. On the phone now and trying to connect with a representative again... I received half of what I paid for as though whoever packed it did not care. Need to improve on their packing and shipping. Customer service is also very slow and needs major improvement, getting hold of someone is very difficult.",2," June 3, 2020","Clarksville, TN",Clarksville, TN,Bed Bath and Beyond
383,"I ordered an item online - it did not work and was shipped back because the stores were still not open due to Covid. I have yet to see a refund even though it is a week past the extended time they said I would receive it. You cannot call them as their last hold time was one hour 10 minutes, with no option to have them return your call. Their online chat is automated - no personal contact at all - and does not have a prompt for refunds. All I get when I e-mail them is a canned response telling me virtually nothing. I am very disappointed in the complete lack of customer service from their online shopping.",2," June 3, 2020","Wichita, KS",Wichita, KS,Bed Bath and Beyond
384,"My issue is with BB&B shipping & trying to get resolved through customer service. I have shopped with them for years. My last few orders have been damaged. Wait times are outrageous & chat function has never worked properly, i.e. when it is your turn, after waiting & waiting & waiting, it kicks you out if the queue and/or says chat function is not available. One would think that a company on the brink of failing would at least try to provide good customer service. I am done with this company.",2," May 19, 2020","Indianapolis, IN",Indianapolis, IN,Bed Bath and Beyond
385,"Well, I like the way it looks and it's portable...I bought two sand bags to hold them on....One day, I tried it without them...My bike was on the ground...Knocked down by the wind even though it was lock to the wheels..!!",2," April 15, 2020","Larchmont, NY",Larchmont, NY,Bed Bath and Beyond
386,"I like BB&B, and they have so far shipped items appropriately packaged. However, should you have a problem with that order, customer communication is non-existent! On 12/30/19 I asked that an item be cancelled from my order since it was taking entirely too long to arrive. I reminded them of this several times over. Yet it was not until 1/17/20 that I received their reply!",2," Jan. 18, 2020","Eagle, ID",Eagle, ID,Bed Bath and Beyond
387,"Classic Quilted Christmas Stockings received with personalization way over to one side. One name misspelled and hole in one stocking. Called customer service, were supposed to check on it and call back but never heard from them. Went into store, only to realize later that they'd shorted me on refund for the portion of the order that was returned. Whoever the vendor is for this product doesn't care about quality control and it's hard to get BB&B to resolve.",2," Dec. 30, 2019","Keller, TX",Keller, TX,Bed Bath and Beyond
388,"Pretty bummed, went to buy PUR faucet replacement filter with BB&B rebate card. Not in stock so I agreed to order. Initially told it was free shipping, upon checkout with employee there was a S&H charge. Expressed my disinterest in purchasing from Walmart despite a cheaper price. Would not waive $2.99 S&H.",2," June 23, 2019","Dover, NH",Dover, NH,Bed Bath and Beyond
389,"While I think the products provided are exceptional, Bed, Bath and Beyond’s (BBB) new polices are just not up to par with others in the industry. I recently purchased a bath set that was sent by mistake to an old address. I quickly realized my mistake, but the product had already been delivered. During the first call I made, the representative assured me that I would be provided with replacements. She spoke with her manager and then told me BBB’s policies had changed and the only way I would be provided with replacements is if I/they were able to get the original items from the incorrect address, spoiler: they weren’t. ",2," May 2, 2019","Bakersfield, CA",Bakersfield, CA,Bed Bath and Beyond
390,"I CAME INTO YOUR STORE ON 3/29/19, Columbia station, 930am to return a candle. THE YOUNG LADY AT THE COUNTER WAS POLITE. But Ms. ** was very rude and nasty. I TOLD HER I had no receipt. She never gave me the option of looking it up by card. Her words was ""give her a store card minus 20%."" I then told her, ""you are just going to assume, and never giving me the option of credit card look up."" Very nasty verbal tone. I can IF YOU WANT. I told, ""her never mind I need to leave for work"". My other co/worker said she is always rude. I will continue with Amazon, will not spend my money and be treated rude.",2," April 1, 2019","Lexington, SC",Lexington, SC,Bed Bath and Beyond
391,"On January 8th, 2019 I went into Bed Bath & Beyond in Walker Michigan to purchase some ankle wrist weights. After the purchase I gave my address and has been waiting over weeks before I call to find out that I did not have a tracking number. I had to call the store twice just to get the tracking number as well as their home office the 1-800 number. I'm not happy the way I was treated with Bed Bath & Beyond. I thought they Services was unprofessional. ",2," Jan. 16, 2019","Comstock Park, MI",Comstock Park, MI,Bed Bath and Beyond
392,"Two plus weeks for your order to arrive, way too long of a wait. I've been in my new apt a week now and I'm still waiting for my order of shower curtains. I'm about to go buy one at Walmart so I can take a freaking shower.",2," May 16, 2018","Midlothian, VA",Midlothian, VA,Bed Bath and Beyond
393,Purchased an item a few weeks ago that was originally 60 and got it on sale for 40. Had to return it but didn't have the receipt. I received 15 dollars. I couldn't believe it. Have been checking their website and item never went below 40. What a ripoff.,2," Dec. 19, 2017","Middleboro, MA",Middleboro, MA,Bed Bath and Beyond
394,"I visited a local Phoenix BBB recently and the behavior of the staff has bothered me enough to put this on a public forum. The male manager gathered up his staff near the front of the store and just kept telling his staff of 3 or 4 male associates that he would ""handle"" this character and that he was going to ""shut them down"". Of course, the hyped up energy brought attention to their activity as I was waiting in the very long line. I looked at my husband and thought with that kind of commotion I was concerned of terrorist type activity or something very alarming. I debated with the idea of abandoning my cart but since they didn't seem worried about the customers, I decided to watch the drama unfold. ",2," Aug. 18, 2017","Fountain Hills, AZ",Fountain Hills, AZ,Bed Bath and Beyond
395,"Beware of the 20% discount if you are using it multiple times. We purchased one chair to see if we liked it. We did so I was going to order another and in the week it took for the chair to ship the price had increased by 20%!!! The funny thing is - I took my laptop & went to a coffee shop & when I checked it there, the price had dropped back to the original price - on the same day! They obviously track what you surf for/buy by your IP address & change prices on you. Beware & be smart - 20% off is not a good deal when they increase the prices by 20%!",2," April 7, 2017","Worthington, MN",Worthington, MN,Bed Bath and Beyond
396,"I bought a set of curtains 2 weeks ago. I had quite a few questions. On top of that and shopping experience was enjoyable. I go in after work today to see if they received any more in stock which they didn't so I go ahead and pick up a few other things. An associate sees me searching through my bag for my phone and inhaler which was heavy. I had 2 large water bottles in it but soon after that they started taking my items from me and saying it will be at customer service which I didn't understand, then started harassing me constantly if I needed help. ",2," Sept. 1, 2016","San Marcos, TX",San Marcos, TX,Bed Bath and Beyond
397,I didn't have any coupons so I was offered a coupon. I had to wait 24 hours so I got my coupon through Text... Drove the half an hour to the store to retrieve my coupon savings on my card and the building did not have Wi-Fi so the link would not open in the store. They did not want to reimburse me. Now why is that my fault that they don't have Wi-Fi and I can't open the coupon that they texted me? They were really cold and short with me and really didn't want to help me. He eventually after I persisted decided to honor me but went on to lecture me that I better not do that again. Every time I come in there it's very disorganized and there is nobody to help you and nobody is friendly. The Boardman store in Ohio. I'm dissatisfied.,2," March 31, 2016","Columbiana, OH",Columbiana, OH,Bed Bath and Beyond
398,"Bought gifts via the registry. The bride didn't want them, returned them. Called Customer Service to request reimbursement. Since I only shopped for the registry items, not only did they send back store credit, but they sent it to the bride instead of me.",2," March 28, 2016","Clifton, NJ",Clifton, NJ,Bed Bath and Beyond
399,"I visited your Buena Park store on 12/06/15. I went there because the Keurig K40 I had wasn't working properly as it was a Christmas gift from last year. The customer service agent couldn't read the serial number on the bottom of the item so she had to call the supervisor. Several radio calls were made to the supervisor (Ceasar) since it was busy within the store. Minutes later a gentleman arrived and also looked at the bottom of the K40. The agent said he couldn't find the number so she asked me if the Keurig was purchased at Walmart or some other store. I responded ""No, it was purchased at one of your stores"".",2," Dec. 10, 2015","Anaheim, CA",Anaheim, CA,Bed Bath and Beyond
400,"This applies to online only. The website is very cumbersome to use for ordering. It took me approximately 45 min to place an order when it should have taken 10 minutes. The real problem though is that they broke my order into three packages with three vastly different ship dates. One package made it in the time they said it would, did not ship until one week after the order was placed, and the third package still hasn't arrived. They will not be able to compete with Amazon if they can't ship in a more it melt fashion.",2," Feb. 28, 2015","Annapolis, MD",Annapolis, MD,Bed Bath and Beyond
401,"I had seen this outfit for my daughter, fell in love with it & decided to purchase it. Tonight I found some cute boots to go with this outfit & purchased those. I put the outfit on her because she has been so sick & we haven't been doing much. SO I FINALLY got a chance to put it on her. I pulled the outfit out & it was so cute. Loved it. And then I noticed one of the pants legs was shorter than the other. It's very noticeable. I have emailed my complaint to them. We'll see what takes place of it. Definitely not happy.",2," Feb. 26, 2015","Johnson Creek, WI",Johnson Creek, WI,Bed Bath and Beyond
402,"I received the Caphlon Tri Ply 10 PC copper set as a wedding present from Bed Bath and Beyond. I have returned all 10 pieces three times and all three have been defected. I am contacted you because I am so upset with my copper pan set and feel there is nothing that the stores can do. PLEASE HELP ME RECEIVE A NON-DEFECTED COPPER PAN SET. My item number is 12887817, upc 0016853002658, order number **, Carton # **. Every time I return this product, BBB sends me an entire new box of pans. The issue is really that the pans are defected. Currently, I have five hideous pans with defected blemishes that cannot be cleaned. It is such an eyesore and I am so desperate for a correct and complete order. Please help us rectify our wedding experience.",2," Feb. 13, 2015","Los Angeles, CA",Los Angeles, CA,Bed Bath and Beyond
403,"I recently purchased a Norelco replacement shaver head at BB&B which included a rebate offering. I submitted all the required documentation including the UPC (and like most others have photocopies to prove it). I received an email advising me that my claim was invalid because I did not submit the UPC code. False. There is obviously a deceptive practice taking place here, and it should be investigated. All consumers should be forewarned not to shop at BB&B.",2," Jan. 29, 2015","Bedford, TX",Bedford, TX,Bed Bath and Beyond
404,"I do not understand why Bed Bath & Beyond would mark the option for the receiver having to sign on the spot for a UPS delivery. I have a full time, day time job and have been fighting with UPS for days to just leave the package at my door. I don't have time for this since the bridal shower I ordered the gift for is in two days. Huge inconvenience to order online.",2," Aug. 7, 2013","Brooklyn, NY",Brooklyn, NY,Bed Bath and Beyond
405,"BB&B's registry is initially great. The Sales Associates are nice and helpful with helping you set up your registry. Then, as items are purchased from your registry the issues begin to arise:",2," Aug. 2, 2013","Canyon Lake, CA",Canyon Lake, CA,Bed Bath and Beyond
406,I am very surprised about your false 20% off coupons. I was on my way to Bed Bath & Beyond to purchase a Cuisinart CPK-17 with my coupon and then noticed that you have a list of about 20 companies that are excluded. Are you kidding me? What a joke. I will be going to Sears or any other store from now on for my business. What a shame.,2," Nov. 10, 2012","Edmonton, AB",Edmonton, AB,Bed Bath and Beyond
